StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1273,18,Female,African American,Some College,13.016558647155762,11,False,Very High,False,False,False,False,2.2058422565460205,D
1274,18,Male,Caucasian,High School,2.3254735469818115,16,False,High,False,False,False,True,1.1553385257720947,F
1275,15,Female,Caucasian,Some College,10.7282075881958,13,True,Low,False,False,False,False,2.1537582874298096,D
1276,18,Female,African American,High School,8.742961883544922,9,False,Moderate,True,False,False,True,2.5927867889404297,C
1277,15,Male,Asian,Bachelor's,5.357471466064453,23,False,None,True,True,False,False,0.9123305082321167,F
1278,16,Male,Caucasian,Bachelor's,12.080100059509277,28,True,High,False,False,False,False,0.6956309080123901,F
1279,15,Male,African American,Some College,17.426671981811523,13,True,Moderate,False,False,False,False,2.139619827270508,D
1280,16,Female,Caucasian,High School,19.97809410095215,17,False,High,False,False,False,False,1.5504493713378906,F
1281,18,Female,Asian,Some College,12.155255317687988,21,False,Very High,False,False,False,True,1.5475367307662964,F
1282,18,Male,Caucasian,None,8.094117164611816,8,True,High,False,False,True,False,2.966547966003418,C
1283,16,Male,Asian,Some College,4.504141807556152,16,False,Moderate,True,False,False,True,1.6336793899536133,F
1284,17,Male,Caucasian,High School,5.1419219970703125,5,True,Low,False,False,False,False,2.332540273666382,D
1285,16,Male,Caucasian,Bachelor's,9.589099884033203,7,True,High,True,True,True,False,3.2702622413635254,B
1286,17,Female,Caucasian,None,7.345553874969482,25,False,Low,False,False,False,False,0.34647059440612793,F
1287,15,Male,Caucasian,Some College,18.276290893554688,12,True,Low,False,False,False,False,1.894904375076294,F
1288,15,Male,African American,Some College,7.365909576416016,17,False,Low,False,False,False,False,1.4567426443099976,F
1289,15,Male,Caucasian,Some College,7.468891620635986,4,False,Moderate,True,False,False,False,2.553723096847534,C
1290,18,Male,Asian,None,7.670690059661865,5,False,Low,False,False,False,False,2.2241973876953125,D
1291,15,Female,Caucasian,Higher,16.732404708862305,20,True,Very High,False,True,True,False,1.8476004600524902,F
1292,17,Male,Caucasian,Some College,13.015766143798828,18,False,Very High,True,False,False,False,1.84976065158844,F
1293,15,Female,Caucasian,Some College,12.283376693725586,3,False,Very High,False,False,True,False,3.268794298171997,B
1294,16,Male,Caucasian,High School,6.682860374450684,6,True,None,False,False,False,True,2.5465166568756104,C
1295,16,Male,Caucasian,Some College,16.358083724975586,3,False,Very High,False,False,False,False,3.101229190826416,B
1296,18,Female,Caucasian,Some College,0.7672772407531738,24,False,Very High,False,False,True,False,0.6559540629386902,F
1297,16,Male,Caucasian,None,17.415943145751953,10,True,Very High,False,True,False,False,3.088512420654297,B
1298,17,Female,Caucasian,High School,10.254998207092285,11,True,High,False,False,False,False,1.992559790611267,F
1299,15,Female,African American,Bachelor's,7.965004920959473,13,True,High,False,True,False,False,2.6052474975585938,C
1300,18,Male,African American,High School,9.94334602355957,12,True,Low,False,False,False,False,1.733972430229187,F
1301,15,Female,Caucasian,High School,13.348310470581055,28,False,High,True,False,False,False,1.1138488054275513,F
1302,15,Female,Caucasian,Some College,0.2553085386753082,9,False,None,True,False,False,False,1.6492502689361572,F
1303,17,Female,Other,Some College,17.43103790283203,17,False,Moderate,False,False,False,False,1.337554931640625,F
1304,16,Female,African American,None,8.93479061126709,15,False,Very High,False,False,False,False,1.9846599102020264,F
1305,16,Female,African American,Some College,6.859330177307129,4,False,Moderate,False,True,True,False,3.0608816146850586,B
1306,15,Female,Caucasian,High School,2.764911413192749,7,True,Low,False,False,False,False,2.392897367477417,D
1307,18,Female,Asian,None,8.789307594299316,13,False,Very High,False,False,False,False,2.083796977996826,D
1308,16,Female,Asian,None,9.9264554977417,4,False,Very High,False,True,False,True,3.645738124847412,A
1309,18,Male,African American,Bachelor's,8.0729341506958,25,False,Low,True,False,False,False,0.32228606939315796,F
1310,16,Male,Other,High School,13.573202133178711,27,False,High,False,True,False,False,1.1295143365859985,F
1311,18,Female,Caucasian,None,8.417930603027344,23,False,Moderate,True,False,False,False,0.6307569146156311,F
1312,17,Male,Caucasian,Some College,19.228351593017578,7,False,Moderate,False,False,True,True,3.1572296619415283,B
1313,18,Female,Asian,Bachelor's,11.985549926757812,24,False,Low,False,False,False,False,0.6800878047943115,F
1314,17,Female,Asian,High School,16.149559020996094,25,False,None,False,False,False,False,0.7963598370552063,F
1315,17,Male,Caucasian,Some College,2.1871180534362793,5,True,Low,False,True,False,False,2.84403920173645,C
1316,18,Female,Caucasian,None,7.945826053619385,15,True,None,False,True,False,False,1.2534518241882324,F
1317,17,Female,Caucasian,Some College,6.736954212188721,27,False,Very High,False,False,False,False,0.5345088839530945,F
1318,15,Female,Caucasian,Some College,11.389647483825684,3,True,High,True,False,False,False,3.1910459995269775,B
1319,17,Female,Asian,Some College,17.222270965576172,11,False,High,False,False,True,False,2.8154213428497314,C
1320,16,Male,African American,High School,1.5667643547058105,10,False,High,False,False,False,False,2.1571223735809326,D
1321,18,Female,Caucasian,High School,1.4514960050582886,2,False,Low,True,False,False,False,2.723828077316284,C
1322,15,Female,Caucasian,High School,17.0063533782959,11,False,Very High,True,False,False,False,2.6276938915252686,C
1323,18,Female,Caucasian,High School,4.257001876831055,29,True,High,True,True,False,False,0.912415623664856,F
1324,16,Male,Caucasian,None,13.375064849853516,4,False,Moderate,False,False,False,False,2.6096231937408447,C
1325,16,Female,African American,Some College,10.857563018798828,5,True,Low,False,True,False,False,2.981992244720459,C
1326,16,Male,Other,Higher,16.65787124633789,18,False,High,False,False,False,False,1.6250827312469482,F
1327,17,Male,Asian,Higher,2.5017781257629395,17,False,High,False,True,False,False,1.3616983890533447,F
1328,17,Female,Caucasian,Bachelor's,2.5956592559814453,15,True,High,False,False,False,False,1.916961908340454,F
1329,18,Female,Asian,Some College,11.136366844177246,22,False,None,False,False,False,False,1.0112532377243042,F
1330,18,Male,Asian,Some College,18.92757225036621,10,False,Low,True,True,False,False,2.3321590423583984,D
1331,15,Female,Asian,High School,8.299955368041992,4,False,Moderate,True,True,True,False,3.3879382610321045,B
1332,15,Male,Caucasian,Some College,6.53884220123291,8,False,High,False,True,False,False,2.384690761566162,D
1333,18,Male,Caucasian,Some College,12.13378620147705,2,False,None,False,False,False,False,2.7808170318603516,C
1334,17,Female,Caucasian,Some College,18.608972549438477,29,False,Moderate,False,True,False,True,0.5348357558250427,F
1335,16,Female,Caucasian,Some College,16.738555908203125,7,False,Moderate,False,False,False,False,2.5422143936157227,C
1336,18,Male,Caucasian,High School,19.909671783447266,5,False,High,False,False,False,False,3.007128953933716,B
1337,15,Male,Caucasian,High School,0.4513716697692871,3,False,Moderate,True,False,False,False,2.985809803009033,C
1338,17,Male,Caucasian,Bachelor's,2.2571628093719482,11,False,Moderate,False,True,False,False,1.9493060111999512,F
1339,18,Male,Asian,None,12.18935489654541,11,False,High,False,False,False,False,2.1478452682495117,D
1340,18,Female,Caucasian,Some College,16.411529541015625,24,False,Very High,False,False,False,True,1.1757680177688599,F
1341,17,Female,Caucasian,Bachelor's,5.7048869132995605,20,False,Low,True,False,False,False,1.4003632068634033,F
1342,18,Female,Other,Some College,4.784221649169922,15,False,Low,True,False,True,False,1.7555440664291382,F
1343,17,Female,Other,Some College,15.739516258239746,9,False,Very High,True,False,True,False,2.9000961780548096,C
1344,16,Female,Asian,High School,1.1276370286941528,21,False,Moderate,False,False,False,False,1.0334595441818237,F
1345,17,Male,Other,High School,7.38765287399292,13,False,High,False,False,False,True,1.9077423810958862,F
1346,17,Female,African American,Bachelor's,10.11618423461914,12,False,High,False,False,False,False,1.8809093236923218,F
1347,17,Female,Other,Some College,11.2069730758667,8,False,Low,False,True,True,False,2.61495041847229,C
1348,18,Female,Caucasian,Some College,14.57230281829834,6,False,High,True,False,True,False,3.107135534286499,B
1349,18,Female,Caucasian,None,7.096914291381836,11,False,High,False,False,False,False,1.3864645957946777,F
1350,17,Female,Caucasian,None,12.253686904907227,4,False,Moderate,False,False,False,False,2.8337600231170654,C
1351,18,Male,Caucasian,Higher,11.707508087158203,17,False,None,False,False,True,False,1.086151361465454,F
1352,15,Male,Caucasian,High School,10.952322006225586,3,False,Very High,False,False,False,False,2.874037265777588,C
1353,15,Male,African American,Some College,12.80966567993164,1,False,Moderate,False,True,False,False,2.8956713676452637,C
1354,18,Female,Asian,None,5.18898344039917,2,True,High,False,False,False,False,3.181307554244995,B
1355,18,Male,African American,Some College,1.6929750442504883,25,False,High,False,False,False,False,0.47128310799598694,F
1356,17,Male,Caucasian,Bachelor's,2.3854334354400635,11,True,Moderate,False,False,False,False,2.2113795280456543,D
1357,16,Female,Asian,Some College,4.491647720336914,2,True,High,True,True,False,False,3.3752522468566895,B
1358,18,Female,African American,High School,10.003958702087402,3,False,Very High,False,True,False,False,3.2038581371307373,B
1359,15,Female,Caucasian,Some College,16.808855056762695,5,False,Moderate,False,False,True,False,3.3501791954040527,B
1360,17,Male,African American,Some College,14.025866508483887,11,False,Moderate,False,False,False,False,1.725791573524475,F
1361,18,Male,Caucasian,Some College,15.78081226348877,18,False,Very High,True,False,False,False,2.2166037559509277,D
1362,15,Female,Caucasian,Bachelor's,7.01951265335083,9,False,Low,True,False,False,True,2.004627227783203,D
1363,15,Female,Other,Some College,8.093074798583984,29,True,None,False,False,False,False,0.7157420516014099,F
1364,16,Male,Caucasian,Bachelor's,7.873637676239014,0,True,Very High,False,False,True,False,3.8806400299072266,A
1365,17,Male,Caucasian,Some College,3.837463617324829,16,False,High,True,False,True,False,1.6895281076431274,F
1366,17,Female,Asian,High School,1.2243331670761108,15,False,Very High,True,True,False,True,1.7579787969589233,F
1367,16,Female,Asian,High School,11.81832218170166,8,False,None,False,False,False,False,2.136399507522583,D
1368,16,Male,Caucasian,High School,19.784334182739258,24,True,Low,False,True,False,False,0.911568284034729,F
1369,17,Female,Caucasian,Bachelor's,3.3365941047668457,20,True,Low,False,False,False,False,1.1378010511398315,F
1370,17,Male,Caucasian,Some College,0.9336963891983032,8,True,High,True,False,False,True,2.3492648601531982,D
1371,18,Male,African American,Some College,15.590633392333984,26,False,High,False,False,False,False,0.6237474083900452,F
1372,18,Male,Caucasian,High School,5.051720142364502,22,False,Moderate,False,False,True,False,0.34102943539619446,F
1373,16,Male,Caucasian,High School,16.592876434326172,8,False,None,False,False,False,False,2.223813772201538,D
1374,18,Female,Other,Some College,14.078733444213867,11,False,High,False,False,False,True,2.328240394592285,D
1375,15,Female,African American,Some College,18.913471221923828,22,True,Moderate,True,False,False,False,1.6230778694152832,F
1376,18,Male,Caucasian,High School,8.178544998168945,8,True,Low,True,False,False,False,2.2008962631225586,D
1377,18,Male,African American,Some College,13.239397048950195,14,False,Very High,False,True,False,False,2.584110736846924,C
1378,15,Male,African American,None,9.29709529876709,1,False,Low,True,False,False,False,2.9965033531188965,C
1379,16,Male,Caucasian,High School,12.611773490905762,10,False,High,False,False,True,False,2.373993396759033,D
1380,15,Male,Caucasian,Some College,8.99197769165039,10,True,High,True,False,False,False,2.83040452003479,C
1381,18,Female,Asian,High School,3.7726449966430664,7,False,Moderate,True,True,False,True,2.525115489959717,C
1382,16,Female,Caucasian,Higher,10.15794849395752,22,False,Low,True,False,False,False,1.0429816246032715,F
1383,18,Female,African American,High School,10.571683883666992,5,False,Moderate,True,False,False,True,2.6610968112945557,C
1384,15,Female,Caucasian,High School,16.21207618713379,20,False,High,False,False,False,False,1.5995938777923584,F
1385,15,Male,Caucasian,High School,14.710413932800293,19,True,Low,True,False,False,False,1.7994091510772705,F
1386,18,Male,Caucasian,Some College,13.275832176208496,6,False,High,False,False,False,False,2.6576385498046875,C
1387,17,Male,Caucasian,Some College,2.2677419185638428,2,False,Very High,False,False,False,False,2.9984841346740723,C
1388,17,Male,Caucasian,Some College,14.412325859069824,7,False,Very High,False,False,True,False,2.9774084091186523,C
1389,15,Male,Caucasian,None,10.006103515625,17,False,Moderate,False,False,False,False,1.3751641511917114,F
1390,15,Female,Asian,None,17.881990432739258,16,False,High,True,False,False,True,1.8488664627075195,F
1391,17,Male,Other,Some College,18.397418975830078,10,False,Very High,False,False,False,False,2.4424562454223633,D
1392,17,Female,Asian,Bachelor's,1.1031317710876465,1,False,Moderate,True,False,False,False,2.8560385704040527,C
1393,18,Female,Asian,Bachelor's,16.412830352783203,24,True,Low,True,False,False,False,1.2061501741409302,F
1394,18,Female,Caucasian,None,0.7539477944374084,20,False,Low,True,True,False,False,0.8959029912948608,F
1395,17,Female,Other,Some College,7.343392372131348,26,False,Low,False,False,False,False,0.2731909155845642,F
1396,18,Male,Caucasian,Bachelor's,10.845999717712402,23,False,High,False,False,True,False,0.6675089597702026,F
1397,18,Female,Other,High School,2.9620158672332764,18,False,Moderate,False,False,False,False,1.0894405841827393,F
1398,16,Female,Other,Bachelor's,14.926276206970215,6,False,High,False,False,False,False,2.813210964202881,C
1399,18,Female,Asian,High School,0.16709408164024353,17,True,High,True,False,False,True,1.8687585592269897,F
1400,15,Male,Other,Bachelor's,3.371980905532837,7,False,High,True,True,False,False,3.035693645477295,B
